Cleaned Text,Stemmed Tokens,Tweet ID 
Offers going to start coming after  . I hope he sticks around. Has been great for the WVU Football pr… ,"['offer', 'go', 'start', 'come', '.', 'i', 'hope', 'stick', 'around', '.', 'has', 'great', 'wvu', 'footbal', 'pr…']",1066879658413760512
RT : #WVU WR commit Winston Wright Jr.’s senior season highlights ,"['rt', ':', '#', 'wvu', 'wr', 'commit', 'winston', 'wright', 'jr.', '’', 's', 'senior', 'season', 'highlight']",1066879557490364417
Just reminder that Tony Gibson is the second highest paid DC in the Big12... if #WVU is going to pay top dollar sho… ,"['just', 'remind', 'toni', 'gibson', 'second', 'highest', 'paid', 'dc', 'big12', '...', '#', 'wvu', 'go', 'pay', 'top', 'dollar', 'sho…']",1066879255374635008
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…","['rt', '@', 'mistochristopho', ':', 'when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '#', 'w…']",1066879088638468106
"RT : Our second #Jaguars scouting report for the 2019 NFL Draft. 

@mistochristopho breaks down the tape on #WVU QB Will Gr…","['rt', ':', 'our', 'second', '#', 'jaguar', 'scout', 'report', '2019', 'nfl', 'draft', '.', '@', 'mistochristopho', 'break', 'tape', '#', 'wvu', 'qb', 'will', 'gr…']",1066879048813563904
#WVU WR commit Winston Wright Jr.’s senior season highlights ,"['#', 'wvu', 'wr', 'commit', 'winston', 'wright', 'jr.', '’', 's', 'senior', 'season', 'highlight']",1066878798006820865
"RT : Our second #Jaguars scouting report for the 2019 NFL Draft. 

@mistochristopho breaks down the tape on #WVU QB Will Gr…","['rt', ':', 'our', 'second', '#', 'jaguar', 'scout', 'report', '2019', 'nfl', 'draft', '.', '@', 'mistochristopho', 'break', 'tape', '#', 'wvu', 'qb', 'will', 'gr…']",1066878700321419264
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…","['rt', '@', 'dphickman1', ':', 'ou', '#', 'wvu', 'combin', '1,372', 'yard', ':', 'sooner', ""n't"", 'legit', 'bc', 'ca', ""n't"", 'play', 'defens', '.', 'clemson', 's.', 'carolina', 'combin', 'for…']",1066878619610427392
"RT : If you put #WVU LB David Long in with the five finalists for the Butkus Award (so six players total), Long would rank 2n…","['rt', ':', 'if', 'put', '#', 'wvu', 'lb', 'david', 'long', 'five', 'finalist', 'butkus', 'award', '(', 'six', 'player', 'total', ')', ',', 'long', 'rank', '2n…']",1066878616552841216
"RT : Our second #Jaguars scouting report for the 2019 NFL Draft. 

@mistochristopho breaks down the tape on #WVU QB Will Gr…","['rt', ':', 'our', 'second', '#', 'jaguar', 'scout', 'report', '2019', 'nfl', 'draft', '.', '@', 'mistochristopho', 'break', 'tape', '#', 'wvu', 'qb', 'will', 'gr…']",1066878598240452608
RT : Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['rt', ':', 'get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066878509358960646
"Our second #Jaguars scouting report for the 2019 NFL Draft. 

@mistochristopho breaks down the tape on #WVU QB Will… ","['our', 'second', '#', 'jaguar', 'scout', 'report', '2019', 'nfl', 'draft', '.', '@', 'mistochristopho', 'break', 'tape', '#', 'wvu', 'qb', 'will…']",1066878471165681664
RT : Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['rt', ':', 'get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066878332699115520
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066878305146687490
"RT @jsorgi: This won't be #Chiefs-#Rams or #Sooners-#WVU. But it might be really fun. Unless you're rooting for one of these teams, in whic…","['rt', '@', 'jsorgi', ':', 'this', 'wo', ""n't"", '#', 'chiefs-', '#', 'ram', '#', 'sooners-', '#', 'wvu', '.', 'but', 'might', 'realli', 'fun', '.', 'unless', 're', 'root', 'one', 'team', ',', 'whic…']",1066878250411008001
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066878108643418112
This won't be #Chiefs-#Rams or #Sooners-#WVU. But it might be really fun. Unless you're rooting for one of these te… ,"['this', 'wo', ""n't"", '#', 'chiefs-', '#', 'ram', '#', 'sooners-', '#', 'wvu', '.', 'but', 'might', 'realli', 'fun', '.', 'unless', 're', 'root', 'one', 'te…']",1066877862559580161
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066877627410075656
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066877394181603329
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…","['rt', '@', 'mistochristopho', ':', 'when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '#', 'w…']",1066876729170554883
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…","['rt', '@', 'mistochristopho', ':', 'when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '#', 'w…']",1066876676683063301
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…","['rt', '@', 'mistochristopho', ':', 'when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '#', 'w…']",1066876662871146496
"When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?… ","['when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '…']",1066876284792389633
RT : Those #WVU boys. ,"['rt', ':', 'those', '#', 'wvu', 'boy', '.']",1066876215859036162
RT : Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['rt', ':', 'get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066874423310016513
RT : Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['rt', ':', 'get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066874326253744134
RT @meadoz:  Since 1909 #WVU is 662-437-41 all time (58%). Dana Holgerson is 61-40 (60%). Without Dana WVU is 601-397-41 (57.8…,"['rt', '@', 'meadoz', ':', 'sinc', '1909', '#', 'wvu', '662-437-41', 'time', '(', '58', '%', ')', '.', 'dana', 'holgerson', '61-40', '(', '60', '%', ')', '.', 'without', 'dana', 'wvu', '601-397-41', '(', '57.8…']",1066874059206602754
Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066872811770257408
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066872600163426304
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…","['rt', '@', 'dphickman1', ':', 'ou', '#', 'wvu', 'combin', '1,372', 'yard', ':', 'sooner', ""n't"", 'legit', 'bc', 'ca', ""n't"", 'play', 'defens', '.', 'clemson', 's.', 'carolina', 'combin', 'for…']",1066872333611294720
RT : #WVU commit Winston Wright of Memorial Day senior season highlights are up   @xixnyne …,"['rt', ':', '#', 'wvu', 'commit', 'winston', 'wright', 'memori', 'day', 'senior', 'season', 'highlight', '@', 'xixnyn', '…']",1066871956128129026
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,"['rt', '@', 'tweber912', ':', 'i', '’', 'm', 'pro', 'dana', 'stay', '#', 'wvu', '\u200d♂️']",1066871951979884544
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066871895327481856
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066871614434959361
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066871237253758976
"Lol the only way I’d want to say adios to Dana, honestly would be if #WVU was guaranteed to hire Saban or Jimbo...w… ","['lol', 'way', 'i', '’', 'd', 'want', 'say', 'adio', 'dana', ',', 'honest', '#', 'wvu', 'guarante', 'hire', 'saban', 'jimbo', '...', 'w…']",1066870822067994625
RT : Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3…,"['rt', ':', 'dana', 'holgorsen', 'texa', 'tech', '?', 'or', ""l'vill"", '?', 'or', 'colorado', '?', 'he', 'owe', '#', 'wvu', '$', '2.5m', 'leaf', 'anoth', 'job', 'dec.', '3…']",1066870789805346822
"RT : Question for all you jamokes that want Dana to go. May I ask then what? I hate to break the news to y’all, but top tier coaches…","['rt', ':', 'question', 'jamok', 'want', 'dana', 'go', '.', 'may', 'i', 'ask', '?', 'i', 'hate', 'break', 'news', 'y', '’', ',', 'top', 'tier', 'coaches…']",1066870747384156161
"RT : It’s not always an easy day, but it’s always a great day to be a Mountaineer. #WVU ","['rt', ':', 'it', '’', 's', 'alway', 'easi', 'day', ',', '’', 's', 'alway', 'great', 'day', 'mountain', '.', '#', 'wvu']",1066870354050760706
"RT :    Thank you... win the Bowl,  and go be great #WVU","['rt', ':', 'thank', '...', 'win', 'bowl', ',', 'go', 'great', '#', 'wvu']",1066870131215593472
"RT : In total defense, #WVU ranks 75th in the nation giving up 405.8 yards per game. The Mountaineers even rank 72nd in pass…","['rt', ':', 'in', 'total', 'defens', ',', '#', 'wvu', 'rank', '75th', 'nation', 'give', '405.8', 'yard', 'per', 'game', '.', 'the', 'mountain', 'even', 'rank', '72nd', 'pass…']",1066869733289537537
"RT : It keeps needing to be said that #WVU keeping Tony Gibson around is being ok with total mediocrity.

WVU defense in opp…","['rt', ':', 'it', 'keep', 'need', 'said', '#', 'wvu', 'keep', 'toni', 'gibson', 'around', 'ok', 'total', 'mediocr', '.', 'wvu', 'defens', 'opp…']",1066869651710386176
I’m pro Dana staying at #WVU ‍♂️,"['i', '’', 'm', 'pro', 'dana', 'stay', '#', 'wvu', '\u200d♂️']",1066869485146177536
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066869296297582593
RT @jnpheen: THANK YOU to all the seniors and the work you've put in for West Virginia University #HailWV #WVU ,"['rt', '@', 'jnpheen', ':', 'thank', 'you', 'senior', 'work', 've', 'put', 'west', 'virginia', 'univers', '#', 'hailwv', '#', 'wvu']",1066868725771616256
"RT : A quarterback i’ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU 

(Photos: @…","['rt', ':', 'a', 'quarterback', '’', 'll', 'tell', 'grandkid', 'about..', 'thank', 'memori', '@', 'willgrier_', '#', 'foreveramountain', '#', 'wvu', '(', 'photo', ':', '@', '…']",1066868243053326336
"  Obviously the #WVU program is in a better place right now, but I don’t think it’s a big s… ","['obvious', '#', 'wvu', 'program', 'better', 'place', 'right', 'now', ',', 'i', 'don', '’', 't', 'think', '’', 's', 'big', 's…']",1066868131019268098
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066867912978223105
We need to see more of this in football...this has to be the culture. Way to go #WVU ,"['we', 'need', 'see', 'footbal', '...', 'cultur', '.', 'way', 'go', '#', 'wvu']",1066867340569190400
Y’all stress me out with this #FireEveryone bullshit. Who can we get better than Dana ? Name all the people lined t… ,"['y', '’', 'stress', '#', 'fireeveryon', 'bullshit', '.', 'who', 'can', 'get', 'better', 'dana', '?', 'name', 'peopl', 'line', 't…']",1066867018601762816
"   Thank you... win the Bowl,  and go be great #WVU","['thank', '...', 'win', 'bowl', ',', 'go', 'great', '#', 'wvu']",1066866572671750146
"RT : Question for all you jamokes that want Dana to go. May I ask then what? I hate to break the news to y’all, but top tier coaches…","['rt', ':', 'question', 'jamok', 'want', 'dana', 'go', '.', 'may', 'i', 'ask', '?', 'i', 'hate', 'break', 'news', 'y', '’', ',', 'top', 'tier', 'coaches…']",1066866371076739072
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…","['rt', '@', 'dphickman1', ':', 'ou', '#', 'wvu', 'combin', '1,372', 'yard', ':', 'sooner', ""n't"", 'legit', 'bc', 'ca', ""n't"", 'play', 'defens', '.', 'clemson', 's.', 'carolina', 'combin', 'for…']",1066866049021206534
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066866000350638080
"RT : Question for all you jamokes that want Dana to go. May I ask then what? I hate to break the news to y’all, but top tier coaches…","['rt', ':', 'question', 'jamok', 'want', 'dana', 'go', '.', 'may', 'i', 'ask', '?', 'i', 'hate', 'break', 'news', 'y', '’', ',', 'top', 'tier', 'coaches…']",1066865764861468673
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066865387445395456
