Tweet ID,Username,Text,Number of Retweets,Number of Likes 
1066881318653476864,67_mountaineer,b'RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... https://t.co/2BxuawWW4J',15,0
1066880195662094336,DVNCallihan,b'I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU',9,92
1066880107577569283,bmhanlon29,b'RT @WVSportsDotCom: #WVU quarterback Will Grier is honored here on Senior Day:\n\n\xe2\x80\x9cThis place is home and I\xe2\x80\x99ve given my life to this place an\xe2\x80\xa6',71,0
1066879929235722240,MikeFrownfelter,"b'RT @CJacksonWVU: #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he\xe2\x80\x99s such a phenomenal\xe2\x80\xa6'",111,0
1066879658413760512,BradWalls,b'Offers going to start coming after @Holgorsendana . I hope he sticks around. Has been great for the WVU Football pr\xe2\x80\xa6 https://t.co/tR5t7wha0Y',0,1
1066879557490364417,jetlifewright,b'RT @DVNCallihan: #WVU WR commit Winston Wright Jr.\xe2\x80\x99s senior season highlights https://t.co/a1vTPG9qK1',2,0
1066879255374635008,WVMountaineerNC,b'Just reminder that Tony Gibson is the second highest paid DC in the Big12... if #WVU is going to pay top dollar sho\xe2\x80\xa6 https://t.co/e6jOZTXevc',0,1
1066879088638468106,904_Colby,"b'RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?\n\n#W\xe2\x80\xa6'",6,0
1066879048813563904,zach_goodall,b'RT @LockedOnJaguars: Our second #Jaguars scouting report for the 2019 NFL Draft. \n\n@mistochristopho breaks down the tape on #WVU QB Will Gr\xe2\x80\xa6',4,0
1066878798006820865,DVNCallihan,b'#WVU WR commit Winston Wright Jr.\xe2\x80\x99s senior season highlights https://t.co/a1vTPG9qK1',2,10
1066878700321419264,mistochristopho,b'RT @LockedOnJaguars: Our second #Jaguars scouting report for the 2019 NFL Draft. \n\n@mistochristopho breaks down the tape on #WVU QB Will Gr\xe2\x80\xa6',4,0
1066878619610427392,MattyRom,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
1066878616552841216,DavidMoore_WV,"b'RT @CMAnderson247: If you put #WVU LB David Long in with the five finalists for the Butkus Award (so six players total), Long would rank 2n\xe2\x80\xa6'",505,0
1066878598240452608,LockedOnNFLNet,b'RT @LockedOnJaguars: Our second #Jaguars scouting report for the 2019 NFL Draft. \n\n@mistochristopho breaks down the tape on #WVU QB Will Gr\xe2\x80\xa6',4,0
1066878509358960646,WVUSPORTSGUY,"b""RT @WVHallBilly: Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights https://t.co/746bOGivdQ""",8,0
1066878471165681664,LockedOnJaguars,b'Our second #Jaguars scouting report for the 2019 NFL Draft. \n\n@mistochristopho breaks down the tape on #WVU QB Will\xe2\x80\xa6 https://t.co/KHkmDU7qlJ',4,9
1066878332699115520,kinche27,"b""RT @WVHallBilly: Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights https://t.co/746bOGivdQ""",8,0
1066878305146687490,Harden___,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066878250411008001,djkajibee,"b""RT @jsorgi: This won't be #Chiefs-#Rams or #Sooners-#WVU. But it might be really fun. Unless you're rooting for one of these teams, in whic\xe2\x80\xa6""",1,0
1066878108643418112,berardass,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066877862559580161,jsorgi,"b""This won't be #Chiefs-#Rams or #Sooners-#WVU. But it might be really fun. Unless you're rooting for one of these te\xe2\x80\xa6 https://t.co/NhnFkIr0wj""",1,1
1066877627410075656,Mitch_Becker21,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066877394181603329,ariannad_atc,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066876729170554883,Demetrius82,"b'RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?\n\n#W\xe2\x80\xa6'",6,0
1066876676683063301,LockedOnJaguars,"b'RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?\n\n#W\xe2\x80\xa6'",6,0
1066876662871146496,zach_goodall,"b'RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?\n\n#W\xe2\x80\xa6'",6,0
1066876284792389633,mistochristopho,"b'When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?\xe2\x80\xa6 https://t.co/irDD5J3sPZ'",6,15
1066876215859036162,67_mountaineer,b'RT @WVSportsDotCom: Those #WVU boys. https://t.co/t2I9t9Fno4',15,0
1066874423310016513,jetlifewright,"b""RT @WVHallBilly: Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights https://t.co/746bOGivdQ""",8,0
1066874326253744134,681jim,"b""RT @WVHallBilly: Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights https://t.co/746bOGivdQ""",8,0
1066874059206602754,CantrellLeroy,b'RT @meadoz: @BlueGoldNews Since 1909 #WVU is 662-437-41 all time (58%). Dana Holgerson is 61-40 (60%). Without Dana WVU is 601-397-41 (57.8\xe2\x80\xa6',3,0
1066872811770257408,WVHallBilly,"b""Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights https://t.co/746bOGivdQ""",8,28
1066872600163426304,Victor__A1,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066872333611294720,DerekGilkerson,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
1066871956128129026,jetlifewright,b'RT @BVEvery: #WVU commit Winston Wright of Memorial Day senior season highlights are up @SouthernPigskin @ESPNCoastal @xixnyne @DennisKnigh\xe2\x80\xa6',3,0
1066871951979884544,lafferty_nick,b'RT @tweber912: I\xe2\x80\x99m pro Dana staying at #WVU \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',7,0
1066871895327481856,jaredfgriffiths,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066871614434959361,UltraLord16,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066871237253758976,liz_montaine,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066870822067994625,tweber912,"b'Lol the only way I\xe2\x80\x99d want to say adios to Dana, honestly would be if #WVU was guaranteed to hire Saban or Jimbo...w\xe2\x80\xa6 https://t.co/sFklv8HRhs'",1,3
1066870789805346822,lafferty_nick,"b""RT @GAllanTaylor: Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3\xe2\x80\xa6""",13,0
1066870747384156161,jennadona,"b'RT @JukieJ: Question for all you jamokes that want Dana to go. May I ask then what? I hate to break the news to y\xe2\x80\x99all, but top tier coaches\xe2\x80\xa6'",5,0
1066870354050760706,LostLenore_,"b'RT @GFCoyle: It\xe2\x80\x99s not always an easy day, but it\xe2\x80\x99s always a great day to be a Mountaineer. #WVU https://t.co/LYZjLoNHjb'",116,0
1066870131215593472,EzekielDemond,"b'RT @Will_Beaman: @EzekielDemond @WVUfootball @Holgorsendana Thank you... win the Bowl,  and go be great #WVU'",1,0
1066869733289537537,NiteStare,"b'RT @WilliamAHirsch: In total defense, #WVU ranks 75th in the nation giving up 405.8 yards per game. The Mountaineers even rank 72nd in pass\xe2\x80\xa6'",2,0
1066869651710386176,NiteStare,b'RT @WilliamAHirsch: It keeps needing to be said that #WVU keeping Tony Gibson around is being ok with total mediocrity.\n\nWVU defense in opp\xe2\x80\xa6',2,0
1066869485146177536,tweber912,b'I\xe2\x80\x99m pro Dana staying at #WVU \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',7,55
1066869296297582593,NiteStare,b'RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... https://t.co/2BxuawWW4J',15,0
1066868725771616256,_Facci,"b""RT @jnpheen: THANK YOU to all the seniors and the work you've put in for West Virginia University #HailWV #WVU https://t.co/k0xk0qnrwR""",44,0
1066868243053326336,joeybelanger28,b'RT @StrictlyWVU: A quarterback i\xe2\x80\x99ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU \n\n(Photos: @\xe2\x80\xa6',192,0
1066868131019268098,los_tapas,"b'@RChrisBennett @DanWetzel Obviously the #WVU program is in a better place right now, but I don\xe2\x80\x99t think it\xe2\x80\x99s a big s\xe2\x80\xa6 https://t.co/SfrwpH8hhb'",0,0
1066867912978223105,BravesSportsMed,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066867340569190400,BetsyHubbard,b'We need to see more of this in football...this has to be the culture. Way to go #WVU https://t.co/ps7TqyJULK',0,3
1066867018601762816,DubV_Jedi_Beard,b'Y\xe2\x80\x99all stress me out with this #FireEveryone bullshit. Who can we get better than Dana ? Name all the people lined t\xe2\x80\xa6 https://t.co/hsrZdw4Qs6',0,0
1066866572671750146,Will_Beaman,"b'@EzekielDemond @WVUfootball @Holgorsendana Thank you... win the Bowl,  and go be great #WVU'",1,4
1066866371076739072,681jim,"b'RT @JukieJ: Question for all you jamokes that want Dana to go. May I ask then what? I hate to break the news to y\xe2\x80\x99all, but top tier coaches\xe2\x80\xa6'",5,0
1066866049021206534,Saintslyssa,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
1066866000350638080,joevide,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066865764861468673,wolverine66,"b'RT @JukieJ: Question for all you jamokes that want Dana to go. May I ask then what? I hate to break the news to y\xe2\x80\x99all, but top tier coaches\xe2\x80\xa6'",5,0
1066865387445395456,jacobdolin_,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066865315252981761,WVU4LIFE26003,"b""RT @jnpheen: THANK YOU to all the seniors and the work you've put in for West Virginia University #HailWV #WVU https://t.co/k0xk0qnrwR""",44,0
1066865121002053633,MatthewsEmmitt,b'RT @WVSportsDotCom: Basketball Photo Gallery: #WVU vs. Valparaiso: https://t.co/vZQAfVkiDN\n\nWe take inside the action of the #Mountaineer w\xe2\x80\xa6',1,0
1066864840470196224,justiindj,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066864615630368768,SauceGodSam,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066863381095870472,tweber912,b'When I see people talking like they want Rich Rod back at #WVU again....... https://t.co/2BxuawWW4J',15,47
1066863346153123840,Sasaa_1014,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066863080926208000,treasurotica,b'50% off #sale! #WestVirginia University #WVU #Mountaineers Gray #TShirt #NCAA Size Large https://t.co/9OAPsH98jw',0,0
1066862670626734080,WilliamAHirsch,b'RT @WilliamAHirsch: It keeps needing to be said that #WVU keeping Tony Gibson around is being ok with total mediocrity.\n\nWVU defense in opp\xe2\x80\xa6',2,0
1066862660245893120,WilliamAHirsch,"b'RT @WilliamAHirsch: In total defense, #WVU ranks 75th in the nation giving up 405.8 yards per game. The Mountaineers even rank 72nd in pass\xe2\x80\xa6'",2,0
1066862652457050112,WilliamAHirsch,"b""RT @WilliamAHirsch: #WVU defensive stat:\n\nThe Mountaineer defense ranks 81st in the nation in opponent red zone conversions. They're allowi\xe2\x80\xa6""",1,0
1066862221660176384,LeeWestbury,b'RT @itskimwebster: The last couple of weeks as #WVU fans may not have gone the way we would\xe2\x80\x99ve liked them to go but I\xe2\x80\x99m still thankful for\xe2\x80\xa6',26,0
1066860542692777984,Parker_Howell,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066860072633057281,TimHudnall,b'Will Dana #holgerson go back to #texastech? #wvu #RedRaiders',0,0
1066859687923015680,melortizzz,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066859597552603138,ChrisLowicki,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066858984416657408,lyncofta,"b'If Dana leaves I\xe2\x80\x99d try and get the @CoachLocks the OC at #Bama #WVU  Great offensive mind, has learned under Saban\xe2\x80\xa6 https://t.co/28FiaBc43j'",0,0
1066857010753265666,YupYupMan95,"b""Who knows about any of this Dana #WVU talk. It's the time of the year. But imagine a smart, young, dynamic coach li\xe2\x80\xa6 https://t.co/dMYWC04xfC""",1,1
1066856508644827137,KBehr68,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
1066854427976482817,wvu1515,b'Perfect ending to a shit storm football weekend. #WVU  #Steelers',0,1
1066854233008427009,xixnyne,b'RT @BVEvery: #WVU commit Winston Wright of Memorial Day senior season highlights are up @SouthernPigskin @ESPNCoastal @xixnyne @DennisKnigh\xe2\x80\xa6',3,0
1066854168302768128,daphm1y,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066854136375734272,Krooks10,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066854079316541440,CALEBHITT,"b'#Holgorsen draws interest from #TexasTech, #Louisville, &amp; #Colorado https://t.co/Lnzw1qF0UW #WVU #DanaHolgorsen\xe2\x80\xa6 https://t.co/KbFtwykqP9'",0,0
1066853792782737409,HunterP54556616,"b""RT @jnpheen: THANK YOU to all the seniors and the work you've put in for West Virginia University #HailWV #WVU https://t.co/k0xk0qnrwR""",44,0
1066853005624897536,BrandonPoulin12,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1066852052754665472,mirthywvu,b'I called this one #Steelers what a epic football fail weekend (thanks #WVU)',0,0
1066850465265172481,therealUNMEDIA,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
1066849791345393664,jrockvegas,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
1066849081283280898,justasfourme,"b""RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.\n\nClemson and S. Carolina combine for\xe2\x80\xa6""",159,0
